1	29	140	140	77	1	1	1	1	1	1
1	29	140	140	77	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	70	70	70	1	1	1	1
1	1	1	1	131	131	131	1	1	1	1
1	1	1	1	174	174	174	1	1	1	1
1	1	1	1	55	55	55	1	1	1	1
1	1	1	1	17	17	17	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	62	119	161	81	43	21	9	2
2	2	2	62	119	161	81	43	21	9	2
2	2	2	62	119	161	81	43	21	9	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	5	5	0	0	0	0
0	0	0	0	32	32	32	0	0	0	0
0	0	0	0	221	221	221	0	0	0	0
0	0	0	0	177	177	177	0	0	0	0
0	0	0	0	105	105	105	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	69	129	172	75	35	19	8	1	1
1	1	69	129	172	75	35	19	8	1	1
1	1	69	129	172	75	35	19	8	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	105	105	105	0	0	0	0
0	0	0	0	177	177	177	0	0	0	0
0	0	0	0	221	221	221	0	0	0	0
0	0	0	0	32	32	32	0	0	0	0
0	0	0	0	4	4	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	34	34	34	2	2	2	2
2	2	2	2	123	123	123	2	2	2	2
2	2	2	2	123	123	123	2	2	2	2
2	2	2	2	65	65	65	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	42	42	42	3	3	3	3
3	3	3	3	84	84	84	3	3	3	3
3	3	3	3	116	116	116	3	3	3	3
3	3	3	3	63	63	63	3	3	3	3
3	3	3	3	32	32	32	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	2	2	2	2	2	2	2
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	81	81	81	1	1	1	1
1	1	1	1	147	147	147	1	1	1	1
1	1	1	1	191	191	191	1	1	1	1
1	1	1	1	62	62	62	1	1	1	1
1	1	1	1	21	21	21	1	1	1	1
1	1	1	1	6	6	6	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
2	2	2	2	2	2	2	2	2	2	2
0	0	0	0	105	105	105	0	0	0	0
0	0	0	0	177	177	177	0	0	0	0
0	0	0	0	221	221	221	0	0	0	0
0	0	0	0	32	32	32	0	0	0	0
0	0	0	0	5	5	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	2	2	2	2	2	2	2	2	2	2
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
78	142	186	66	25	11	4	1	1	1	1
78	142	186	66	25	11	4	1	1	1	1
78	142	186	66	25	11	4	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	23	48	48	26	3	3	3	3	3	3
3	23	48	48	26	3	3	3	3	3	3
3	23	48	48	26	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	8	45	209	165	95	0	0	0	0
0	0	8	45	209	165	95	0	0	0	0
0	0	8	45	209	165	95	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	111	186	229	25	3	0	0	0
0	0	0	111	186	229	25	3	0	0	0
0	0	0	111	186	229	25	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	28	51	51	24	3
3	3	3	3	3	3	28	51	51	24	3
3	3	3	3	3	3	28	51	51	24	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	0	0	0	0
0	0	0	0	8	8	8	0	0	0	0
0	0	0	0	41	41	41	0	0	0	0
0	0	0	0	214	214	214	0	0	0	0
0	0	0	0	170	170	170	0	0	0	0
0	0	0	0	98	98	98	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	42	52	59	62	65	68	72	78	54	26
3	42	52	59	62	65	68	72	78	54	26
3	42	52	59	62	65	68	72	78	54	26
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	8	8	8	1	1	1	1
1	1	1	1	40	40	40	1	1	1	1
1	1	1	1	200	200	200	1	1	1	1
1	1	1	1	155	155	155	1	1	1	1
1	1	1	1	88	88	88	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	58	58	58	2	2	2	2
2	2	2	2	110	110	110	2	2	2	2
2	2	2	2	150	150	150	2	2	2	2
2	2	2	2	85	85	85	2	2	2	2
2	2	2	2	51	51	51	2	2	2	2
2	2	2	2	33	33	33	2	2	2	2
2	2	2	2	20	20	20	2	2	2	2
2	2	2	2	10	10	10	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	37	37	37	3	3	3	3
3	3	3	3	51	51	51	3	3	3	3
3	3	3	3	63	63	63	3	3	3	3
3	3	3	3	68	68	68	3	3	3	3
3	3	3	3	74	74	74	3	3	3	3
3	3	3	3	81	81	81	3	3	3	3
3	3	3	3	56	56	56	3	3	3	3
3	3	3	3	28	28	28	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	29	29	29	3	3	3	3
3	3	3	3	44	44	44	3	3	3	3
3	3	3	3	66	66	66	3	3	3	3
3	3	3	3	86	86	86	3	3	3	3
3	3	3	3	115	115	115	3	3	3	3
3	3	3	3	82	82	82	3	3	3	3
3	3	3	3	41	41	41	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	41	41	41	3	3	3	3
3	3	3	3	50	50	50	3	3	3	3
3	3	3	3	57	57	57	3	3	3	3
3	3	3	3	61	61	61	3	3	3	3
3	3	3	3	64	64	64	3	3	3	3
3	3	3	3	69	69	69	3	3	3	3
3	3	3	3	76	76	76	3	3	3	3
3	3	3	3	85	85	85	3	3	3	3
3	3	3	3	58	58	58	3	3	3	3
3	3	3	3	29	29	29	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	3	3	3	1	1	1	1
1	1	1	1	15	15	15	1	1	1	1
1	1	1	1	53	53	53	1	1	1	1
1	1	1	1	202	202	202	1	1	1	1
1	1	1	1	157	157	157	1	1	1	1
1	1	1	1	89	89	89	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	66	66	66	2	2	2	2
2	2	2	2	126	126	126	2	2	2	2
2	2	2	2	168	168	168	2	2	2	2
2	2	2	2	78	78	78	2	2	2	2
2	2	2	2	38	38	38	2	2	2	2
2	2	2	2	21	21	21	2	2	2	2
2	2	2	2	10	10	10	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	37	51	62	68	72	78	54	26	3	3
3	37	51	62	68	72	78	54	26	3	3
3	37	51	62	68	72	78	54	26	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	69	129	172	75	35	15	4	1
1	1	1	69	129	172	75	35	15	4	1
1	1	1	69	129	172	75	35	15	4	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	15	15	15	1	1	1	1
1	1	1	1	53	53	53	1	1	1	1
1	1	1	1	178	178	178	1	1	1	1
1	1	1	1	135	135	135	1	1	1	1
1	1	1	1	73	73	73	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	70	131	174	74	33	17	7	1	1
1	1	70	131	174	74	33	17	7	1	1
1	1	70	131	174	74	33	17	7	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
17	36	54	57	59	60	62	60	53	29	4
17	36	54	57	59	60	62	60	53	29	4
17	36	54	57	59	60	62	60	53	29	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
1	1	1	1	1	1	1	1	1	1	1
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
4	4	4	4	17	17	17	4	4	4	4
4	4	4	4	36	36	36	4	4	4	4
4	4	4	4	54	54	54	4	4	4	4
4	4	4	4	57	57	57	4	4	4	4
4	4	4	4	53	53	53	4	4	4	4
4	4	4	4	42	42	42	4	4	4	4
4	4	4	4	16	16	16	4	4	4	4
4	4	4	4	4	4	4	4	4	4	4
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	11	11	11	2	2	2	2
2	2	2	2	19	19	19	2	2	2	2
2	2	2	2	29	29	29	2	2	2	2
2	2	2	2	46	46	46	2	2	2	2
2	2	2	2	82	82	82	2	2	2	2
2	2	2	2	156	156	156	2	2	2	2
2	2	2	2	116	116	116	2	2	2	2
2	2	2	2	60	60	60	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	23	23	23	3	3	3	3
3	3	3	3	42	42	42	3	3	3	3
3	3	3	3	42	42	42	3	3	3	3
3	3	3	3	20	20	20	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	32	53	81	105	75	38	3	3	3	3
3	32	53	81	105	75	38	3	3	3	3
3	32	53	81	105	75	38	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	14	14	14	1	1	1	1
1	1	1	1	51	51	51	1	1	1	1
1	1	1	1	182	182	182	1	1	1	1
1	1	1	1	138	138	138	1	1	1	1
1	1	1	1	75	75	75	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	10	187	187	112	0	0	0	0	0	0
0	10	187	187	112	0	0	0	0	0	0
0	10	187	187	112	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	15	53	178	135	73	1	1	1	1	1
1	15	53	178	135	73	1	1	1	1	1
1	15	53	178	135	73	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	29	29	29	3	3	3	3
3	3	3	3	49	49	49	3	3	3	3
3	3	3	3	67	67	67	3	3	3	3
3	3	3	3	76	76	76	3	3	3	3
3	3	3	3	51	51	51	3	3	3	3
3	3	3	3	25	25	25	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	23	157	157	89	1	1	1	1	1	1
1	23	157	157	89	1	1	1	1	1	1
1	23	157	157	89	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	23	23	23	1	1	1	1
1	1	1	1	155	155	155	1	1	1	1
1	1	1	1	155	155	155	1	1	1	1
1	1	1	1	88	88	88	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	42	42	42	3	3	3	3
3	3	3	3	82	82	82	3	3	3	3
3	3	3	3	114	114	114	3	3	3	3
3	3	3	3	86	86	86	3	3	3	3
3	3	3	3	68	68	68	3	3	3	3
3	3	3	3	56	56	56	3	3	3	3
3	3	3	3	49	49	49	3	3	3	3
3	3	3	3	43	43	43	3	3	3	3
3	3	3	3	35	35	35	3	3	3	3
3	3	3	3	28	28	28	3	3	3	3
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	2	2	2	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	116	116	116	0	0	0	0
0	0	0	0	190	190	190	0	0	0	0
0	0	0	0	233	233	233	0	0	0	0
0	0	0	0	21	21	21	0	0	0	0
0	0	0	0	2	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	2	2	2	2	2	2	2	2	2	2
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	77	140	183	68	26	12	5	1	1	1
1	77	140	183	68	26	12	5	1	1	1
1	77	140	183	68	26	12	5	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	5	5	0	0	0	0
0	0	0	0	37	37	37	0	0	0	0
0	0	0	0	218	218	218	0	0	0	0
0	0	0	0	174	174	174	0	0	0	0
0	0	0	0	101	101	101	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
3	3	3	3	3	3	3	3	3	3	3
2	2	2	2	54	54	54	2	2	2	2
2	2	2	2	105	105	105	2	2	2	2
2	2	2	2	145	145	145	2	2	2	2
2	2	2	2	86	86	86	2	2	2	2
2	2	2	2	54	54	54	2	2	2	2
2	2	2	2	37	37	37	2	2	2	2
2	2	2	2	27	27	27	2	2	2	2
2	2	2	2	21	21	21	2	2	2	2
2	2	2	2	14	14	14	2	2	2	2
2	2	2	2	5	5	5	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	30	224	180	107	0	0
0	0	0	0	4	30	224	180	107	0	0
0	0	0	0	4	30	224	180	107	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	23	23	23	2	2	2	2
2	2	2	2	44	44	44	2	2	2	2
2	2	2	2	86	86	86	2	2	2	2
2	2	2	2	141	141	141	2	2	2	2
2	2	2	2	103	103	103	2	2	2	2
2	2	2	2	53	53	53	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3
